global_id	node_type	primary_key	name
25524	standings	13677	
25525	standings	13678	
25526	standings	13679	
25527	standings	13680	
25528	standings	13681	
25529	standings	13682	
25530	standings	13683	
25531	standings	13684	
25532	standings	13685	
25533	standings	13686	
25534	standings	13687	
25535	standings	13688	
25536	standings	13689	
25537	standings	13690	
25538	standings	13691	
25539	standings	13692	
25540	standings	13693	
25541	standings	13694	
25542	standings	13695	
25543	standings	13696	
25544	standings	13697	
25545	standings	13698	
25546	standings	13699	
25547	standings	13700	
25548	standings	13701	
25549	standings	13702	
25550	standings	13703	
25551	standings	13704	
25552	standings	13705	
25553	standings	13706	
25554	standings	13707	
25555	standings	13708	
25556	standings	13709	
25557	standings	13710	
25558	standings	13711	
25559	standings	13712	
25560	standings	13713	
25561	standings	13714	
25562	standings	13715	
25563	standings	13716	
25564	standings	13717	
25565	standings	13718	
25566	standings	13719	
25567	standings	13720	
25568	standings	13721	
25569	standings	13722	
25570	standings	13723	
25571	standings	13724	
25572	standings	13725	
25573	standings	13726	
25574	standings	13727	
25575	standings	13728	
25576	standings	13729	
25577	standings	13730	
25578	standings	13731	
25579	standings	13732	
25580	standings	13733	
25581	standings	13734	
25582	standings	13735	
25583	standings	13736	
25584	standings	13737	
25585	standings	13738	
25586	standings	13739	
25587	standings	13740	
25588	standings	13741	
25589	standings	13742	
25590	standings	13743	
25591	standings	13744	
25592	standings	13745	
25593	standings	13746	
25594	standings	13747	
25595	standings	13748	
25596	standings	13749	
25597	standings	13750	
25598	standings	13751	
25599	standings	13752	
25600	standings	13753	
25601	standings	13754	
25602	standings	13755	
25603	standings	13756	
25604	standings	13757	
25605	standings	13758	
25606	standings	13759	
25607	standings	13760	
25608	standings	13761	
25609	standings	13762	
25610	standings	13763	
25611	standings	13764	
25612	standings	13765	
25613	standings	13766	
25614	standings	13767	
25615	standings	13768	
25616	standings	13769	
25617	standings	13770	
25618	standings	13771	
25619	standings	13772	
25620	standings	13773	
25621	standings	13774	
25622	standings	13775	
25623	standings	13776	
25624	standings	13777	
25625	standings	13778	
25626	standings	13779	
25627	standings	13780	
25628	standings	13781	
25629	standings	13782	
25630	standings	13783	
25631	standings	13784	
25632	standings	13785	
25633	standings	13786	
25634	standings	13787	
25635	standings	13788	
25636	standings	13789	
25637	standings	13790	
25638	standings	13791	
25639	standings	13792	
25640	standings	13793	
25641	standings	13794	
25642	standings	13795	
25643	standings	13796	
25644	standings	13797	
25645	standings	13798	
25646	standings	13799	
25647	standings	13800	
25648	standings	13801	
25649	standings	13802	
25650	standings	13803	
25651	standings	13804	
25652	standings	13805	
25653	standings	13806	
25654	standings	13807	
25655	standings	13808	
25656	standings	13809	
25657	standings	13810	
25658	standings	13811	
25659	standings	13812	
25660	standings	13813	
25661	standings	13814	
25662	standings	13815	
25663	standings	13816	
25664	standings	13817	
25665	standings	13818	
25666	standings	13819	
25667	standings	13820	
25668	standings	13821	
25669	standings	13822	
25670	standings	13823	
25671	standings	13824	
25672	standings	13825	
25673	standings	13826	
25674	standings	13827	
25675	standings	13828	
25676	standings	13829	
25677	standings	13830	
25678	standings	13831	
25679	standings	13832	
25680	standings	13833	
25681	standings	13834	
25682	standings	13835	
25683	standings	13836	
25684	standings	13837	
25685	standings	13838	
25686	standings	13839	
25687	standings	13840	
25688	standings	13841	
25689	standings	13842	
25690	standings	13843	
25691	standings	13844	
25692	standings	13845	
25693	standings	13846	
25694	standings	13847	
25695	standings	13848	
25696	standings	13849	
25697	standings	13850	
25698	standings	13851	
25699	standings	13852	
25700	standings	13853	
25701	standings	13854	
25702	standings	13855	
25703	standings	13856	
25704	standings	13857	
25705	standings	13858	
25706	standings	13859	
25707	standings	13860	
25708	standings	13861	
25709	standings	13862	
25710	standings	13863	
25711	standings	13864	
25712	standings	13865	
25713	standings	13866	
25714	standings	13867	
25715	standings	13868	
25716	standings	13869	
25717	standings	13870	
25718	standings	13871	
25719	standings	13872	
25720	standings	13873	
25721	standings	13874	
25722	standings	13875	
25723	standings	13876	
25724	standings	13877	
25725	standings	13878	
25726	standings	13879	
25727	standings	13880	
25728	standings	13881	
25729	standings	13882	
25730	standings	13883	
25731	standings	13884	
25732	standings	13885	
25733	standings	13886	
25734	standings	13887	
25735	standings	13888	
25736	standings	13889	
25737	standings	13890	
25738	standings	13891	
25739	standings	13892	
25740	standings	13893	
25741	standings	13894	
25742	standings	13895	
25743	standings	13896	
25744	standings	13897	
25745	standings	13898	
25746	standings	13899	
25747	standings	13900	
25748	standings	13901	
25749	standings	13902	
25750	standings	13903	
25751	standings	13904	
25752	standings	13905	
25753	standings	13906	
25754	standings	13907	
25755	standings	13908	
25756	standings	13909	
25757	standings	13910	
25758	standings	13911	
25759	standings	13912	
25760	standings	13913	
25761	standings	13914	
25762	standings	13915	
25763	standings	13916	
25764	standings	13917	
25765	standings	13918	
25766	standings	13919	
25767	standings	13920	
25768	standings	13921	
25769	standings	13922	
25770	standings	13923	
25771	standings	13924	
25772	standings	13925	
25773	standings	13926	
25774	standings	13927	
25775	standings	13928	
25776	standings	13929	
25777	standings	13930	
25778	standings	13931	
25779	standings	13932	
25780	standings	13933	
25781	standings	13934	
25782	standings	13935	
25783	standings	13936	
25784	standings	13937	
25785	standings	13938	
25786	standings	13939	
25787	standings	13940	
25788	standings	13941	
25789	standings	13942	
25790	standings	13943	
25791	standings	13944	
25792	standings	13945	
25793	standings	13946	
25794	standings	13947	
25795	standings	13948	
25796	standings	13949	
25797	standings	13950	
25798	standings	13951	
25799	standings	13952	
25800	standings	13953	
25801	standings	13954	
25802	standings	13955	
25803	standings	13956	
25804	standings	13957	
25805	standings	13958	
25806	standings	13959	
25807	standings	13960	
25808	standings	13961	
25809	standings	13962	
25810	standings	13963	
25811	standings	13964	
25812	standings	13965	
25813	standings	13966	
25814	standings	13967	
25815	standings	13968	
25816	standings	13969	
25817	standings	13970	
25818	standings	13971	
25819	standings	13972	
25820	standings	13973	
25821	standings	13974	
25822	standings	13975	
25823	standings	13976	
25824	standings	13977	
25825	standings	13978	
25826	standings	13979	
25827	standings	13980	
25828	standings	13981	
25829	standings	13982	
25830	standings	13983	
25831	standings	13984	
25832	standings	13985	
25833	standings	13986	
25834	standings	13987	
25835	standings	13988	
25836	standings	13989	
25837	standings	13990	
25838	standings	13991	
25839	standings	13992	
25840	standings	13993	
25841	standings	13994	
25842	standings	13995	
25843	standings	13996	
25844	standings	13997	
25845	standings	13998	
25846	standings	13999	
25847	standings	14000	
25848	standings	14001	
25849	standings	14002	
25850	standings	14003	
25851	standings	14004	
25852	standings	14005	
25853	standings	14006	
25854	standings	14007	
25855	standings	14008	
25856	standings	14009	
25857	standings	14010	
25858	standings	14011	
25859	standings	14012	
25860	standings	14013	
25861	standings	14014	
25862	standings	14015	
25863	standings	14016	
25864	standings	14017	
25865	standings	14018	
25866	standings	14019	
25867	standings	14020	
25868	standings	14021	
25869	standings	14022	
25870	standings	14023	
25871	standings	14024	
25872	standings	14025	
25873	standings	14026	
25874	standings	14027	
25875	standings	14028	
25876	standings	14029	
25877	standings	14030	
25878	standings	14031	
25879	standings	14032	
25880	standings	14033	
25881	standings	14034	
25882	standings	14035	
25883	standings	14036	
25884	standings	14037	
25885	standings	14038	
25886	standings	14039	
25887	standings	14040	
25888	standings	14041	
25889	standings	14042	
25890	standings	14043	
25891	standings	14044	
25892	standings	14045	
25893	standings	14046	
25894	standings	14047	
25895	standings	14048	
25896	standings	14049	
25897	standings	14050	
25898	standings	14051	
25899	standings	14052	
25900	standings	14053	
25901	standings	14054	
25902	standings	14055	
25903	standings	14056	
25904	standings	14057	
25905	standings	14058	
25906	standings	14059	
25907	standings	14060	
25908	standings	14061	
25909	standings	14062	
25910	standings	14063	
25911	standings	14064	
25912	standings	14065	
25913	standings	14066	
25914	standings	14067	
25915	standings	14068	
25916	standings	14069	
25917	standings	14070	
25918	standings	14071	
25919	standings	14072	
25920	standings	14073	
25921	standings	14074	
25922	standings	14075	
25923	standings	14076	
25924	standings	14077	
25925	standings	14078	
25926	standings	14079	
25927	standings	14080	
25928	standings	14081	
25929	standings	14082	
25930	standings	14083	
25931	standings	14084	
25932	standings	14085	
25933	standings	14086	
25934	standings	14087	
25935	standings	14088	
25936	standings	14089	
25937	standings	14090	
25938	standings	14091	
25939	standings	14092	
25940	standings	14093	
25941	standings	14094	
25942	standings	14095	
25943	standings	14096	
25944	standings	14097	
25945	standings	14098	
25946	standings	14099	
25947	standings	14100	
25948	standings	14101	
25949	standings	14102	
25950	standings	14103	
25951	standings	14104	
25952	standings	14105	
25953	standings	14106	
25954	standings	14107	
25955	standings	14108	
25956	standings	14109	
25957	standings	14110	
25958	standings	14111	
25959	standings	14112	
25960	standings	14113	
25961	standings	14114	
25962	standings	14115	
25963	standings	14116	
25964	standings	14117	
25965	standings	14118	
25966	standings	14119	
25967	standings	14120	
25968	standings	14121	
25969	standings	14122	
25970	standings	14123	
25971	standings	14124	
25972	standings	14125	
25973	standings	14126	
25974	standings	14127	
25975	standings	14128	
25976	standings	14129	
25977	standings	14130	
25978	standings	14131	
25979	standings	14132	
25980	standings	14133	
25981	standings	14134	
25982	standings	14135	
25983	standings	14136	
25984	standings	14137	
25985	standings	14138	
25986	standings	14139	
25987	standings	14140	
25988	standings	14141	
25989	standings	14142	
25990	standings	14143	
25991	standings	14144	
25992	standings	14145	
25993	standings	14146	
25994	standings	14147	
25995	standings	14148	
25996	standings	14149	
25997	standings	14150	
25998	standings	14151	
25999	standings	14152	
26000	standings	14153	
